utc_iso,utc_unix,synced,freq_hz,rocof_hz_s,vmag_phasor_rms,vmag_rms,phase_deg,tve_percent,mag_error_pct,phase_error_deg,crest_factor,gps_fix,overflow_blocks,dropped_frames
1970-01-01T00:08:01.548371+00:00,481.548371390,0,59.629298,0.071071,118.565070,118.632654,104.857519,157.573082,-1.195775,104.857519,1.3749,0,487539,5971
1970-01-01T00:08:01.641171+00:00,481.641171420,0,59.624639,0.055112,118.413478,118.485709,105.891658,158.560109,-1.322102,105.891658,1.3753,0,487539,5971
1970-01-01T00:08:01.760851+00:00,481.760851420,0,59.631551,-0.017648,118.342932,118.411045,104.068878,156.589771,-1.380890,104.068878,1.3751,0,487539,5971
1970-01-01T00:08:01.853651+00:00,481.853651420,0,59.611568,-0.023588,118.479990,118.558709,109.418729,162.214155,-1.266675,109.418729,1.3754,0,487539,5971
1970-01-01T00:08:01.945811+00:00,481.945811390,0,59.614049,-0.028626,118.576790,118.630535,108.597121,161.452136,-1.186009,108.597121,1.3743,0,487539,5971
1970-01-01T00:08:02.047571+00:00,482.047571420,0,59.624790,-0.023886,118.552439,118.612477,-30.098118,51.629136,-1.206301,-30.098118,1.3750,0,487539,5971
1970-01-01T00:08:02.149331+00:00,482.149331390,0,59.649114,0.000227,118.609904,118.664626,-30.489093,52.295229,-1.158414,-30.489093,1.3749,0,487539,5971
1970-01-01T00:08:02.250451+00:00,482.250451380,0,59.630417,0.005341,118.526892,118.591520,-29.598456,50.786850,-1.227590,-29.598456,1.3748,0,487539,5971
1970-01-01T00:08:02.352211+00:00,482.352211390,0,59.643848,0.015157,118.602138,118.660080,-30.741496,52.715973,-1.164885,-30.741496,1.3743,0,487539,5971
1970-01-01T00:08:02.453971+00:00,482.453971370,0,59.624025,0.012400,118.560388,118.631527,-28.051559,48.194993,-1.199677,-28.051559,1.3742,0,487539,5971
1970-01-01T00:08:02.555091+00:00,482.555091420,0,59.619544,0.008225,118.530634,118.606076,-27.224829,46.797493,-1.224472,-27.224829,1.3747,0,487539,5971
1970-01-01T00:08:02.656851+00:00,482.656851420,0,59.619589,0.002181,118.526999,118.597971,-27.126896,46.631794,-1.227501,-27.126896,1.3747,0,487539,5971
1970-01-01T00:08:02.758611+00:00,482.758611370,0,59.634682,0.005198,118.312162,118.380445,-30.622372,52.458405,-1.406532,-30.622372,1.3757,0,487539,5971
1970-01-01T00:08:02.860371+00:00,482.860371390,0,59.642063,0.007252,118.500304,118.576394,-32.649079,55.877150,-1.249747,-32.649079,1.3753,0,487539,5971
1970-01-01T00:08:02.961491+00:00,482.961491420,0,59.630787,-0.003050,118.444930,118.510275,-29.049527,49.850463,-1.295892,-29.049527,1.3756,0,487539,5971
1970-01-01T00:08:03.063251+00:00,483.063251370,0,59.618143,-0.015087,118.593746,118.652009,-162.019348,196.385552,-1.171878,-162.019348,1.3747,0,487539,5971
1970-01-01T00:08:03.155411+00:00,483.155411370,0,59.620962,-0.008862,118.614561,118.672979,-162.144169,196.436411,-1.154532,-162.144169,1.3743,0,487539,5971
1970-01-01T00:08:03.266771+00:00,483.266771420,0,59.601901,-0.021891,118.551788,118.610571,-161.088823,196.092302,-1.206843,-161.088823,1.3748,0,487539,5971
1970-01-01T00:08:03.358931+00:00,483.358931420,0,59.608193,-0.019223,118.550566,118.605455,-161.732209,196.271562,-1.207861,-161.732209,1.3748,0,487539,5971
1970-01-01T00:08:03.451091+00:00,483.451091390,0,59.610873,-0.019534,118.562463,118.616126,-162.050899,196.368353,-1.197947,-162.050899,1.3745,0,487539,5971
1970-01-01T00:08:03.552342+00:00,483.552342480,0,60.044568,0.173206,109.563741,109.987454,138.418781,178.872837,-8.696882,138.418781,1.4774,0,487539,5971
1970-01-01T00:08:03.663702+00:00,483.663702500,0,59.606498,0.143826,118.518474,118.582052,-160.762177,195.971048,-1.234605,-160.762177,1.3750,0,487539,5971
1970-01-01T00:08:03.764823+00:00,483.764822540,0,59.605904,0.093919,118.320324,118.389130,-160.566360,195.751286,-1.399730,-160.566360,1.3748,0,487539,5971
1970-01-01T00:08:03.866582+00:00,483.866582480,0,59.582850,0.040097,118.456412,118.512771,-154.315216,193.743099,-1.286323,-154.315216,1.3745,0,487539,5971
1970-01-01T00:08:03.968342+00:00,483.968342480,0,59.595485,-0.006314,118.455697,118.520763,-158.237502,195.140479,-1.286919,-158.237502,1.3747,0,487539,5971
1970-01-01T00:08:04.070102+00:00,484.070102480,0,59.594814,-0.056071,118.507003,118.572865,56.174188,93.583302,-1.244164,56.174188,1.3750,0,487539,5971
1970-01-01T00:08:04.171223+00:00,484.171222530,0,59.603242,-0.096868,118.551119,118.618074,56.013466,93.354185,-1.207401,56.013466,1.3745,0,487539,5971
1970-01-01T00:08:04.264023+00:00,484.264022500,0,59.609083,-0.089315,118.524800,118.586748,55.737982,92.921990,-1.229333,55.737982,1.3745,0,487539,5971
1970-01-01T00:08:04.365142+00:00,484.365142480,0,59.609925,-0.187789,118.530588,118.587649,55.743652,92.932888,-1.224510,55.743652,1.3745,0,487539,5971
1970-01-01T00:08:04.457942+00:00,484.457942480,0,59.624429,-0.227786,118.518595,118.589352,53.862995,90.032569,-1.234504,53.862995,1.3744,0,487539,5971
1970-01-01T00:08:04.568663+00:00,484.568662540,0,59.624733,0.028816,118.484849,118.554299,53.866921,90.026212,-1.262626,53.866921,1.3752,0,487539,5971
1970-01-01T00:08:04.679382+00:00,484.679382480,0,59.617419,0.035521,118.545632,118.605748,55.410102,92.426777,-1.211974,55.410102,1.3748,0,487539,5971
1970-01-01T00:08:04.762583+00:00,484.762582510,0,59.612983,0.029606,118.372419,118.439226,56.461291,93.970445,-1.356317,56.461291,1.3752,0,487539,5971
1970-01-01T00:08:04.864343+00:00,484.864342500,0,59.621633,0.035437,118.482002,118.542207,54.018795,90.259881,-1.264998,54.018795,1.3750,0,487539,5971
1970-01-01T00:08:04.975063+00:00,484.975062540,0,59.601963,0.013928,118.539149,118.609345,60.028172,99.439219,-1.217376,60.028172,1.3744,0,487539,5971
1970-01-01T00:08:05.076183+00:00,485.076182500,0,59.609726,0.001271,118.510771,118.586263,-83.346208,132.154077,-1.241024,-83.346208,1.3752,0,487539,5971
1970-01-01T00:08:05.168982+00:00,485.168982490,0,59.613192,0.000813,118.553567,118.611910,-83.487093,132.360055,-1.205361,-83.487093,1.3744,0,487539,5971
1970-01-01T00:08:05.261142+00:00,485.261142480,0,59.609204,-0.006582,118.476700,118.548334,-83.175613,131.914230,-1.269417,-83.175613,1.3749,0,487539,5971
1970-01-01T00:08:05.371863+00:00,485.371862550,0,59.638943,-0.001833,118.516557,118.575774,-86.000066,135.559683,-1.236202,-86.000066,1.3748,0,487539,5971
1970-01-01T00:08:05.482582+00:00,485.482582500,0,59.623874,0.006474,118.534725,118.605205,-83.921305,132.910695,-1.221062,-83.921305,1.3749,0,487539,5971
1970-01-01T00:08:05.584343+00:00,485.584342530,0,59.635222,0.021023,118.560575,118.625621,-86.008579,135.595323,-1.199521,-86.008579,1.3749,0,487539,5971
1970-01-01T00:08:05.676503+00:00,485.676502520,0,59.634295,0.022924,118.545825,118.610849,-85.885894,135.431288,-1.211812,-85.885894,1.3753,0,487539,5971
1970-01-01T00:08:05.778262+00:00,485.778262500,0,59.640140,0.034774,118.312897,118.384890,-87.358851,137.157360,-1.405919,-87.358851,1.3754,0,487539,5971
1970-01-01T00:08:05.880022+00:00,485.880022480,0,59.634609,0.040551,118.497445,118.567580,-85.854590,135.364270,-1.252129,-85.854590,1.3744,0,487539,5971
1970-01-01T00:08:05.981782+00:00,485.981782480,0,59.608726,0.017645,118.540661,118.615800,-77.688788,124.682335,-1.216116,-77.688788,1.3744,0,487539,5971
1970-01-01T00:08:06.082903+00:00,486.082902530,0,59.609564,-0.000320,118.495821,118.567273,141.406280,187.581210,-1.253482,141.406280,1.3751,0,487539,5971
1970-01-01T00:08:06.175703+00:00,486.175702540,0,59.618672,-0.011222,118.460580,118.524037,141.134061,187.396992,-1.282850,141.134061,1.3751,0,487539,5971
1970-01-01T00:08:06.267863+00:00,486.267862510,0,59.620587,-0.025314,118.465518,118.529750,141.060401,187.358333,-1.278735,141.060401,1.3749,0,487539,5971
1970-01-01T00:08:06.378582+00:00,486.378582490,0,59.612070,-0.024932,118.540701,118.589180,142.296083,188.120888,-1.216083,142.296083,1.3743,0,487539,5971
1970-01-01T00:08:06.470743+00:00,486.470742510,0,59.593464,-0.032609,118.531502,118.597922,144.892243,189.520348,-1.223748,144.892243,1.3743,0,487539,5971
1970-01-01T00:08:06.572386+00:00,486.572385880,0,59.652587,-0.016543,118.432917,118.511519,133.598401,182.626399,-1.305903,133.598401,1.3755,0,487539,5971
1970-01-01T00:08:06.683106+00:00,486.683105940,0,59.607880,-0.014313,118.511933,118.576493,142.567062,188.249558,-1.240056,142.567062,1.3749,0,487539,5971
1970-01-01T00:08:06.775906+00:00,486.775905880,0,59.614984,-0.012937,118.348903,118.409920,140.762585,187.094106,-1.375914,140.762585,1.3754,0,487539,5971
1970-01-01T00:08:06.886626+00:00,486.886625920,0,59.594130,-0.004699,118.383787,118.448897,146.529373,190.239637,-1.346844,146.529373,1.3753,0,487539,5971
1970-01-01T00:08:06.978786+00:00,486.978785910,0,59.612383,-0.003925,118.407054,118.489761,140.628198,187.061357,-1.327455,140.628198,1.3750,0,487539,5971
1970-01-01T00:08:07.089506+00:00,487.089505890,0,59.601102,-0.017335,118.563422,118.630827,1.137705,2.308402,-1.197149,1.137705,1.3745,0,487539,5971
1970-01-01T00:08:07.182306+00:00,487.182305870,0,59.613040,-0.013357,118.572321,118.636659,0.701748,1.702260,-1.189733,0.701748,1.3746,0,487539,5971
1970-01-01T00:08:07.274466+00:00,487.274465910,0,59.618844,-0.004485,118.572469,118.636772,0.365644,1.348178,-1.189609,0.365644,1.3750,0,487539,5971
1970-01-01T00:08:07.385186+00:00,487.385185860,0,59.637410,0.009256,118.478609,118.536689,-1.633014,3.102772,-1.267825,-1.633014,1.3755,0,487539,5971
1970-01-01T00:08:07.477346+00:00,487.477345870,0,59.615012,-0.004613,118.485850,118.564579,1.441916,2.800935,-1.261791,1.441916,1.3749,0,487539,5971
1970-01-01T00:08:07.579106+00:00,487.579105920,0,59.619805,0.021439,118.530625,118.605609,0.746893,1.782645,-1.224479,0.746893,1.3748,0,487539,5971
1970-01-01T00:08:07.689826+00:00,487.689825910,0,59.613620,0.017583,118.500261,118.565540,1.999020,3.685289,-1.249783,1.999020,1.3745,0,487539,5971
1970-01-01T00:08:07.791586+00:00,487.791585920,0,59.602985,0.012091,118.334098,118.405143,4.441970,7.820967,-1.388252,4.441970,1.3749,0,487539,5971
1970-01-01T00:08:07.893346+00:00,487.893345860,0,59.612325,-0.000491,118.414884,118.498437,1.680330,3.198678,-1.320930,1.680330,1.3749,0,487539,5971
1970-01-01T00:08:07.994466+00:00,487.994465870,0,59.606231,-0.006537,118.497326,118.573940,3.541020,6.266834,-1.252229,3.541020,1.3752,0,487539,5971
1970-01-01T00:08:08.096226+00:00,488.096225910,0,59.633146,-0.004445,118.706360,118.772250,-138.232576,185.854354,-1.078033,-138.232576,1.3750,0,487539,5971
1970-01-01T00:08:08.188386+00:00,488.188385860,0,59.635769,0.002566,118.603870,118.669727,-138.322103,185.829940,-1.163441,-138.322103,1.3751,0,487539,5971
1970-01-01T00:08:08.281186+00:00,488.281185860,0,59.620347,0.002614,118.605571,118.670688,-137.274501,185.176867,-1.162024,-137.274501,1.3750,0,487539,5971
1970-01-01T00:08:08.391906+00:00,488.391905860,0,59.638481,0.024436,118.708376,118.764689,-139.032381,186.346306,-1.076353,-139.032381,1.3748,0,487539,5971
1970-01-01T00:08:08.484066+00:00,488.484065910,0,59.644729,0.035138,118.634316,118.683556,-139.809363,186.756088,-1.138070,-139.809363,1.3752,0,487539,5971
1970-01-01T00:08:08.585826+00:00,488.585825880,0,59.630569,0.038012,118.664017,118.728244,-137.162301,185.151163,-1.113319,-137.162301,1.3757,0,487539,5971
1970-01-01T00:08:08.696546+00:00,488.696545860,0,59.626134,0.032135,118.518420,118.582219,-136.135610,184.380587,-1.234650,-136.135610,1.3747,0,487539,5971
1970-01-01T00:08:08.788706+00:00,488.788705920,0,59.631005,0.026793,118.347693,118.413676,-137.391021,185.050401,-1.376923,-137.391021,1.3755,0,487539,5971
1970-01-01T00:08:08.899426+00:00,488.899425880,0,59.597142,-0.006993,118.478261,118.545192,-127.770202,178.444844,-1.268116,-127.770202,1.3749,0,487539,5971
1970-01-01T00:08:08.992226+00:00,488.992225890,0,59.590159,-0.021658,118.497869,118.558758,-125.593140,176.765412,-1.251776,-125.593140,1.3752,0,487539,5971
1970-01-01T00:08:09.093346+00:00,489.093345870,0,59.599495,-0.041191,118.517522,118.587258,86.871303,136.661455,-1.235399,86.871303,1.3748,0,487539,5971
1970-01-01T00:08:09.204706+00:00,489.204705860,0,59.587696,-0.055727,118.558007,118.627752,87.551544,137.538964,-1.201661,87.551544,1.3748,0,487539,5971
1970-01-01T00:08:09.305826+00:00,489.305825860,0,59.593600,-0.065572,118.492246,118.557838,87.201482,137.062310,-1.256462,87.201482,1.3750,0,487539,5971
1970-01-01T00:08:09.389026+00:00,489.389025860,0,59.594503,-0.058391,118.492137,118.557858,87.200851,137.061455,-1.256552,87.200851,1.3748,0,487539,5971
1970-01-01T00:08:09.472226+00:00,489.472225880,0,59.577172,-0.060521,118.447154,118.513605,89.656211,140.087172,-1.294038,89.656211,1.3752,0,487539,5971
1970-01-01T00:08:09.601622+00:00,489.601622320,0,59.598337,-0.038921,118.484977,118.548908,86.101566,135.670545,-1.262519,86.101566,1.3750,0,487539,5971
1970-01-01T00:08:09.693782+00:00,489.693782320,0,59.595018,-0.031210,118.488945,118.555530,86.886347,136.664141,-1.259213,86.886347,1.3749,0,487539,5971
1970-01-01T00:08:09.804502+00:00,489.804502370,0,59.584316,-0.006809,118.406753,118.465526,89.297083,139.621349,-1.327705,89.297083,1.3752,0,487539,5971
1970-01-01T00:08:09.897302+00:00,489.897302340,0,59.597915,-0.002287,118.539056,118.607023,85.171906,134.518238,-1.217453,85.171906,1.3755,0,487539,5971
1970-01-01T00:08:10.008022+00:00,490.008022340,0,59.593960,0.000223,118.575109,118.639054,-59.734127,99.011902,-1.187409,-59.734127,1.3751,0,487539,5971
1970-01-01T00:08:10.109782+00:00,490.109782370,0,59.614537,0.017197,118.595355,118.661204,-59.884549,99.246382,-1.170537,-59.884549,1.3750,0,487539,5971
1970-01-01T00:08:10.201942+00:00,490.201942370,0,59.593021,0.012631,118.406880,118.471588,-58.969252,97.791398,-1.327600,-58.969252,1.3749,0,487539,5971
1970-01-01T00:08:10.294102+00:00,490.294102380,0,59.602728,0.013478,118.494605,118.560154,-59.688740,98.910853,-1.254496,-59.688740,1.3751,0,487539,5971
1970-01-01T00:08:10.404822+00:00,490.404822380,0,59.617090,0.028067,118.625966,118.702742,-61.172102,101.188545,-1.145029,-61.172102,1.3744,0,487539,5971
1970-01-01T00:08:10.496982+00:00,490.496982350,0,59.625415,0.030068,118.608014,118.677101,-62.284634,102.838008,-1.159988,-62.284634,1.3749,0,487539,5971
1970-01-01T00:08:10.598742+00:00,490.598742370,0,59.636191,0.038001,118.586396,118.645914,-64.220900,105.689153,-1.178003,-64.220900,1.3752,0,487539,5971
1970-01-01T00:08:10.700502+00:00,490.700502340,0,59.625700,0.049790,118.519483,118.587049,-61.925530,102.266908,-1.233764,-61.925530,1.3750,0,487539,5971
1970-01-01T00:08:10.802262+00:00,490.802262330,0,59.617348,0.040998,118.338770,118.398668,-59.751418,98.941738,-1.384358,-59.751418,1.3756,0,487539,5971
1970-01-01T00:08:10.912982+00:00,490.912982320,0,59.637067,0.041307,118.387755,118.461019,-65.603891,107.625432,-1.343538,-65.603891,1.3756,0,487539,5971
1970-01-01T00:08:11.005142+00:00,491.005142370,0,59.628701,0.036562,118.569708,118.632879,163.502541,196.751409,-1.191910,163.502541,1.3747,0,487539,5971
1970-01-01T00:08:11.106902+00:00,491.106902370,0,59.632596,0.030555,118.506541,118.572521,163.297598,196.648009,-1.244549,163.297598,1.3749,0,487539,5971
1970-01-01T00:08:11.208662+00:00,491.208662370,0,59.628292,0.020958,118.614931,118.680486,163.632702,196.820977,-1.154224,163.632702,1.3748,0,487539,5971
1970-01-01T00:08:11.300822+00:00,491.300822320,0,59.623631,0.005488,118.631348,118.697492,164.013157,196.927410,-1.140543,164.013157,1.3748,0,487539,5971
1970-01-01T00:08:11.411542+00:00,491.411542320,0,59.633001,0.001991,118.638950,118.701089,163.036196,196.690769,-1.134208,163.036196,1.3743,0,487539,5971
1970-01-01T00:08:11.464022+00:00,491.464022350,0,59.628930,0.001614,118.625802,118.690071,163.535602,196.805888,-1.145165,163.535602,1.3745,0,487539,5971
1970-01-01T00:08:11.464022+00:00,491.464022350,0,59.628930,0.001406,118.625802,118.690071,163.535602,196.805888,-1.145165,163.535602,1.3745,0,487539,5971
1970-01-01T00:08:11.537622+00:00,491.537622320,0,59.612656,-0.006130,118.609624,118.691742,166.239615,197.409509,-1.158647,166.239615,1.3755,0,487539,5971
1970-01-01T00:08:11.815382+00:00,491.815382350,0,59.635254,-0.005836,118.593235,118.655702,162.230845,196.442140,-1.172304,162.230845,1.3758,0,487539,5971
1970-01-01T00:08:11.907542+00:00,491.907542390,0,59.626986,-0.005023,118.757694,118.825488,164.591017,197.168678,-1.035255,164.591017,1.3751,0,487539,5971
1970-01-01T00:08:12.018262+00:00,492.018262340,0,59.653972,0.015444,118.828723,118.885994,31.036230,53.255771,-0.976064,31.036230,1.3749,0,487539,5971
1970-01-01T00:08:12.120022+00:00,492.120022320,0,59.640686,0.020977,118.657117,118.731943,31.169549,53.442991,-1.119069,31.169549,1.3754,0,487539,5971
1970-01-01T00:08:12.212182+00:00,492.212182340,0,59.633742,0.019132,118.756708,118.824921,31.450314,53.933043,-1.036077,31.450314,1.3751,0,487539,5971
1970-01-01T00:08:12.304982+00:00,492.304982320,0,59.618373,0.007666,118.675960,118.727976,32.489139,55.649033,-1.103366,32.489139,1.3746,0,487539,5971
1970-01-01T00:08:12.415702+00:00,492.415702320,0,59.631837,0.008213,118.473360,118.537642,30.940347,53.022176,-1.272200,30.940347,1.3756,0,487539,5971
1970-01-01T00:08:12.475222+00:00,492.475222380,0,59.622892,0.004227,118.589200,118.657507,32.299621,55.314478,-1.175667,32.299621,1.3746,0,487656,5971
1970-01-01T00:08:12.618465+00:00,492.618465210,0,59.503103,-0.105378,118.662387,118.716069,58.748596,97.560651,-1.114678,58.748596,1.3742,0,487656,5971
1970-01-01T00:08:12.720225+00:00,492.720225280,0,59.627827,-0.069823,118.632710,118.700053,31.358922,53.754329,-1.139408,31.358922,1.3754,0,487656,5971
1970-01-01T00:08:12.821985+00:00,492.821985240,0,59.627604,-0.053649,118.565798,118.631551,31.466788,53.920488,-1.195168,31.466788,1.3749,0,487656,5971
1970-01-01T00:08:12.923745+00:00,492.923745210,0,59.643002,-0.034341,118.574331,118.645928,26.846082,46.166486,-1.188058,26.846082,1.3751,0,487656,5971
1970-01-01T00:08:13.024865+00:00,493.024865230,0,59.641857,-0.000523,118.685482,118.759649,-101.742718,154.297998,-1.095431,-101.742718,1.3744,0,487656,5971
1970-01-01T00:08:13.126625+00:00,493.126625260,0,59.622041,0.014528,118.663175,118.719535,-101.509138,154.027486,-1.114021,-101.509138,1.3748,0,487656,5971
1970-01-01T00:08:13.218785+00:00,493.218785210,0,59.611829,0.022149,118.520310,118.602618,-101.017914,153.395212,-1.233075,-101.017914,1.3751,0,487656,5971
1970-01-01T00:08:13.311585+00:00,493.311585210,0,59.630756,0.032849,118.547685,118.614649,-102.617774,155.162677,-1.210262,-102.617774,1.3752,0,487656,5971
1970-01-01T00:08:13.422305+00:00,493.422305260,0,59.642722,0.056460,118.709528,118.770516,-103.798691,156.540744,-1.075394,-103.798691,1.3748,0,487656,5971
1970-01-01T00:08:13.533025+00:00,493.533025220,0,59.636963,0.073431,118.717419,118.774897,-102.716153,155.379373,-1.068817,-102.716153,1.3749,0,487656,5971
1970-01-01T00:08:13.616225+00:00,493.616225230,0,59.630132,0.060604,118.680503,118.746173,-101.373012,153.889044,-1.099581,-101.373012,1.3750,0,487656,5971
1970-01-01T00:08:13.726945+00:00,493.726945270,0,59.631655,0.000351,118.649961,118.714604,-101.728537,154.259589,-1.125032,-101.728537,1.3752,0,487656,5971
1970-01-01T00:08:13.819105+00:00,493.819105240,0,59.627348,-0.001775,118.652395,118.719336,-100.522016,152.931068,-1.123004,-100.522016,1.3755,0,487656,5971
1970-01-01T00:08:13.929825+00:00,493.929825260,0,59.624673,-0.001442,118.552028,118.614441,-99.645462,151.890465,-1.206643,-99.645462,1.3750,0,487656,5971
1970-01-01T00:08:14.022625+00:00,494.022625220,0,59.638505,0.002761,118.796425,118.867726,125.550725,176.952673,-1.002979,125.550725,1.3752,0,487656,5971
1970-01-01T00:08:14.123745+00:00,494.123745260,0,59.631708,0.009153,118.757232,118.821964,125.387742,176.794035,-1.035640,125.387742,1.3750,0,487656,5971
1970-01-01T00:08:14.235105+00:00,494.235105230,0,59.625618,-0.008110,118.833920,118.897648,125.850579,177.218065,-0.971733,125.850579,1.3752,0,487656,5971
1970-01-01T00:08:14.318305+00:00,494.318305210,0,59.621291,-0.014900,118.857811,118.917793,126.173204,177.490131,-0.951824,126.173204,1.3748,0,487656,5971
1970-01-01T00:08:14.429025+00:00,494.429025220,0,59.645402,0.000768,118.892394,118.947168,123.377022,175.264404,-0.923005,123.377022,1.3749,0,487656,5971
1970-01-01T00:08:14.521185+00:00,494.521185260,0,59.646239,0.007311,118.851607,118.905382,123.299834,175.170897,-0.956994,123.299834,1.3750,0,487656,5971
1970-01-01T00:08:14.622945+00:00,494.622945260,0,59.632260,0.011139,118.723404,118.786545,125.979198,177.237686,-1.063830,125.979198,1.3753,0,487656,5971
1970-01-01T00:08:14.733665+00:00,494.733665220,0,59.603828,-0.005290,118.809326,118.871728,132.321357,182.029369,-0.992228,132.321357,1.3759,0,487656,5971
1970-01-01T00:08:14.834785+00:00,494.834785260,0,59.618270,-0.013113,118.662736,118.727781,128.508266,179.142808,-1.114387,128.508266,1.3756,0,487656,5971
1970-01-01T00:08:14.936545+00:00,494.936545260,0,59.617692,-0.021610,118.772902,118.827569,128.684604,179.358184,-1.022582,128.684604,1.3752,0,487656,5971
1970-01-01T00:08:15.029345+00:00,495.029345210,0,59.638090,-0.009469,118.576477,118.648788,-8.496650,14.775425,-1.186269,-8.496650,1.3754,0,487656,5971
1970-01-01T00:08:15.130465+00:00,495.130465290,0,59.625574,-0.008404,118.756209,118.816346,-8.468774,14.727137,-1.036493,-8.468774,1.3751,0,487656,5971
1970-01-01T00:08:15.241825+00:00,495.241825210,0,59.642481,-0.001251,118.871108,118.931361,-9.316577,16.193354,-0.940744,-9.316577,1.3749,0,487656,5971
1970-01-01T00:08:15.333985+00:00,495.333985210,0,59.631404,-0.005240,118.763973,118.827609,-8.312422,14.457088,-1.030022,-8.312422,1.3754,0,487656,5971
1970-01-01T00:08:15.426145+00:00,495.426145220,0,59.633796,-0.002346,118.790160,118.853764,-8.645428,15.032470,-1.008200,-8.645428,1.3751,0,487656,5971
1970-01-01T00:08:15.474785+00:00,495.474785230,0,59.638296,0.009253,118.802684,118.874328,-9.344547,16.240443,-0.997764,-9.344547,1.3756,0,487656,5971
1970-01-01T00:08:15.638084+00:00,495.638084200,0,59.321210,-0.152391,119.081014,119.145639,62.875244,103.916622,-0.765822,62.875244,1.3721,0,487656,5971
1970-01-01T00:08:15.730884+00:00,495.730884200,0,59.634304,-0.095076,118.807842,118.870838,-7.966511,13.859457,-0.993465,-7.966511,1.3752,0,487656,5971
1970-01-01T00:08:15.832644+00:00,495.832644220,0,59.633750,-0.076638,118.617882,118.683354,-7.920653,13.781577,-1.151765,-7.920653,1.3755,0,487656,5971
1970-01-01T00:08:15.943364+00:00,495.943364200,0,59.624771,-0.065854,118.629073,118.689497,-5.333228,9.321846,-1.142439,-5.333228,1.3755,0,487656,5971
1970-01-01T00:08:16.035524+00:00,496.035524210,0,59.631195,-0.026244,118.846448,118.912488,-140.348308,187.241542,-0.961293,-140.348308,1.3752,0,487656,5971
1970-01-01T00:08:16.137284+00:00,496.137284240,0,59.650829,0.015921,118.930971,118.983183,-140.846978,187.599855,-0.890857,-140.846978,1.3745,0,487656,5971
1970-01-01T00:08:16.229444+00:00,496.229444250,0,59.660635,0.037095,118.763267,118.823509,-141.392510,187.783509,-1.030611,-141.392510,1.3755,0,487656,5971
1970-01-01T00:08:16.349764+00:00,496.349764220,0,59.643651,0.102296,118.830935,118.882424,-140.006964,187.027489,-0.974221,-140.006964,1.3752,0,487656,5971
1970-01-01T00:08:16.432964+00:00,496.432964280,0,59.634664,0.132936,118.832515,118.895766,-138.846985,186.330221,-0.972904,-138.846985,1.3748,0,487656,5971
1970-01-01T00:08:16.543684+00:00,496.543684200,0,59.642221,0.183036,118.820779,118.874257,-140.132074,187.093732,-0.982684,-140.132074,1.3748,0,487656,5971
1970-01-01T00:08:16.644804+00:00,496.644804220,0,59.649670,0.017405,118.708609,118.782956,-141.625164,187.873669,-1.076159,-141.625164,1.3753,0,487656,5971
1970-01-01T00:08:16.737604+00:00,496.737604220,0,59.654919,0.021104,118.748633,118.816294,-142.867883,188.603195,-1.042806,-142.867883,1.3751,0,487656,5971
1970-01-01T00:08:16.829764+00:00,496.829764250,0,59.659131,0.023373,118.619576,118.686549,-143.976384,189.104920,-1.150353,-143.976384,1.3751,0,487656,5971
1970-01-01T00:08:16.940484+00:00,496.940484220,0,59.643434,0.017405,118.784573,118.862092,-139.215487,186.516773,-1.012856,-139.215487,1.3755,0,487656,5971
1970-01-01T00:08:17.051204+00:00,497.051204250,0,59.658368,0.005420,118.835091,118.894371,92.453959,143.717812,-0.970757,92.453959,1.3753,0,487656,5971
1970-01-01T00:08:17.152964+00:00,497.152964240,0,59.652184,0.007390,118.826050,118.893045,92.612077,143.902234,-0.978292,92.612077,1.3748,0,487656,5971
1970-01-01T00:08:17.245124+00:00,497.245124270,0,59.656376,0.018216,118.751154,118.816844,92.394337,143.595907,-1.040705,92.394337,1.3750,0,487656,5971
1970-01-01T00:08:17.337924+00:00,497.337924250,0,59.642122,0.010487,118.817590,118.877027,93.710537,145.208352,-0.985342,93.710537,1.3747,0,487656,5971
1970-01-01T00:08:17.448644+00:00,497.448644270,0,59.635348,-0.006858,118.796668,118.857327,94.763953,146.440472,-1.002777,94.763953,1.3746,0,487656,5971
1970-01-01T00:08:17.540804+00:00,497.540804220,0,59.644809,-0.007223,118.792524,118.843858,93.342019,144.754820,-1.006230,93.342019,1.3756,0,487656,5971
1970-01-01T00:08:17.642564+00:00,497.642564250,0,59.646407,-0.012010,118.811879,118.869804,92.925419,144.269104,-0.990101,92.925419,1.3756,0,487656,5971
1970-01-01T00:08:17.744324+00:00,497.744324220,0,59.638015,-0.018164,118.770146,118.839132,94.878121,146.558430,-1.024878,94.878121,1.3753,0,487656,5971
1970-01-01T00:08:17.845444+00:00,497.845444200,0,59.638683,-0.015433,118.695536,118.766439,94.637397,146.229900,-1.087053,94.637397,1.3755,0,487656,5971
1970-01-01T00:08:17.947204+00:00,497.947204220,0,59.647391,-0.015938,118.810048,118.892906,91.990264,143.144556,-0.991626,91.990264,1.3753,0,487656,5971
1970-01-01T00:08:18.048964+00:00,498.048964200,0,59.649574,-0.010230,118.881498,118.936563,-34.963900,59.807671,-0.932085,-34.963900,1.3747,0,487656,5971
1970-01-01T00:08:18.150724+00:00,498.150724220,0,59.653267,-0.000457,118.816851,118.884384,-35.103059,60.022715,-0.985958,-35.103059,1.3746,0,487656,5971
